latitude,longitude,pwat_inches,index_right,id,name
41.883033839077775,-86.1190676198342,0.18700787,21,MI,Michigan
41.87970701403609,-86.08317286415127,0.18543307,21,MI,Michigan
41.876369755547366,-86.0472815989433,0.18582676,21,MI,Michigan
41.87302206503583,-86.01139383461509,0.18700787,21,MI,Michigan
41.869663943929986,-85.97550958156546,0.1874016,21,MI,Michigan
41.866295393662696,-85.93962885018675,0.18582676,21,MI,Michigan
41.86291641567119,-85.90375165086499,0.18582676,21,MI,Michigan
41.85952701139708,-85.86787799397985,0.1874016,21,MI,Michigan
41.85612718228626,-85.83200788990479,0.18582676,21,MI,Michigan
41.85271692978905,-85.79614134900669,0.18661417,21,MI,Michigan
41.849296255360024,-85.76027838164617,0.18818898,21,MI,Michigan
41.845865160458224,-85.7244189981775,0.18976378,21,MI,Michigan
41.842423646546905,-85.68856320894838,0.19094488,21,MI,Michigan
41.83897171509377,-85.65271102430017,0.19173229,21,MI,Michigan
41.83550936757077,-85.6168624545677,0.19330709,21,MI,Michigan
41.83203660545431,-85.58101751007945,0.19055119,21,MI,Michigan
41.82855343022503,-85.54517620115723,0.18818898,21,MI,Michigan
41.82505984336794,-85.5093385381166,0.18779528,21,MI,Michigan
41.82155584637238,-85.47350453126631,0.18661417,21,MI,Michigan
41.81804144073207,-85.43767419090881,0.18661417,21,MI,Michigan
41.81451662794497,-85.40184752733984,0.18818898,21,MI,Michigan
41.81098140951347,-85.36602455084869,0.18818898,21,MI,Michigan
41.80743578694422,-85.330205271718,0.18897639,21,MI,Michigan
41.803879761748206,-85.2943897002238,0.19370079,21,MI,Michigan
41.8003133354408,-85.25857784663549,0.19370079,21,MI,Michigan
41.79673650954162,-85.22276972121591,0.19133858,21,MI,Michigan
41.79314928557458,-85.18696533422116,0.18858267,21,MI,Michigan
41.78955166506803,-85.15116469590077,0.18818898,21,MI,Michigan
41.78594364955459,-85.1153678164975,0.18779528,21,MI,Michigan
41.782325240571154,-85.07957470624734,0.18818898,21,MI,Michigan
41.778696439658994,-85.04378537537985,0.18818898,21,MI,Michigan
41.77505724836363,-85.00799983411753,0.1874016,21,MI,Michigan
41.77140766823496,-84.97221809267631,0.18503937,21,MI,Michigan
41.76774770082713,-84.93644016126535,0.18464567,21,MI,Michigan
41.76407734769868,-84.90066605008695,0.18149607,21,MI,Michigan
41.76039661041234,-84.86489576933673,0.18110237,21,MI,Michigan
41.75300398963889,-84.79336673986893,0.18267716,21,MI,Michigan
41.74929210929887,-84.7576080115083,0.18346456,21,MI,Michigan
41.7455698510952,-84.72185315428976,0.18464567,21,MI,Michigan
41.74183721661222,-84.68610217837465,0.18503937,21,MI,Michigan
41.73809420743857,-84.65035509391743,0.18543307,21,MI,Michigan
41.73434082516711,-84.61461191106565,0.18622048,21,MI,Michigan
41.730577071395075,-84.57887263995985,0.1874016,21,MI,Michigan
41.72680294772395,-84.54313729073385,0.18937008,21,MI,Michigan
41.723018455759465,-84.5074058735143,0.19094488,21,MI,Michigan
41.71922359711177,-84.47167839842092,0.19212599,21,MI,Michigan
41.71541837339521,-84.43595487556655,0.19212599,21,MI,Michigan
41.71160278622838,-84.40023531505688,0.19094488,21,MI,Michigan
41.70777683723431,-84.36451972699075,0.19330709,21,MI,Michigan
41.9520726020412,-86.5817287137013,0.18582676,21,MI,Michigan
41.9488803846322,-86.54577569271908,0.18622048,21,MI,Michigan
41.94567771190164,-86.50982603029655,0.18700787,21,MI,Michigan
41.94246458521762,-86.47387973693077,0.18661417,21,MI,Michigan
41.93924100595274,-86.43793682311241,0.18700787,21,MI,Michigan
41.93600697548383,-86.40199729932624,0.18503937,21,MI,Michigan
41.93276249519221,-86.36606117605089,0.18464567,21,MI,Michigan
41.92950756646348,-86.33012846375885,0.1874016,21,MI,Michigan
41.9262421906877,-86.29419917291642,0.18937008,21,MI,Michigan
41.92296636925918,-86.25827331398386,0.18937008,21,MI,Michigan
41.919680103576745,-86.22235089741508,0.18897639,21,MI,Michigan
41.916383395043425,-86.1864319336579,0.18976378,21,MI,Michigan
41.91307624506679,-86.150516433154,0.18818898,21,MI,Michigan
41.909758655058646,-86.11460440633851,0.18661417,21,MI,Michigan
41.906430626435224,-86.07869586364075,0.18543307,21,MI,Michigan
41.90309216061707,-86.04279081548339,0.18622048,21,MI,Michigan
41.89974325902912,-86.0068892722831,0.18661417,21,MI,Michigan
41.89638392310069,-85.97099124445003,0.18661417,21,MI,Michigan
41.8930141542654,-85.93509674238817,0.18503937,21,MI,Michigan
41.88963395396124,-85.89920577649514,0.18464567,21,MI,Michigan
41.886243323630595,-85.86331835716209,0.18543307,21,MI,Michigan
41.88284226472012,-85.82743449477397,0.18464567,21,MI,Michigan
41.879430778680955,-85.79155419970937,0.18543307,21,MI,Michigan
41.87600886696843,-85.75567748234022,0.1874016,21,MI,Michigan
41.872576531042355,-85.71980435303232,0.18976378,21,MI,Michigan
